,property_id,property_type,room_type
1526,490138f8-3cbc-11ee-bdcb-1418c306ac06,HDB,MASTER
1527,490138f9-3cbc-11ee-947e-1418c306ac06,CONDOMINIUM,MASTER
1528,490138fa-3cbc-11ee-84f7-1418c306ac06,HDB,COMMON
1529,490138fb-3cbc-11ee-998f-1418c306ac06,HDB,COMMON
1530,490138fc-3cbc-11ee-b6f7-1418c306ac06,CONDOMINIUM,SINGLE
1531,490138fd-3cbc-11ee-a829-1418c306ac06,LANDED,SINGLE
1532,49016008-3cbc-11ee-aea8-1418c306ac06,LANDED,MASTER
1533,49016009-3cbc-11ee-8883-1418c306ac06,LANDED,WHOLE_UNIT
1534,4901600a-3cbc-11ee-88e3-1418c306ac06,HDB,COMMON
1535,4901600b-3cbc-11ee-bd47-1418c306ac06,HDB,MASTER
1536,4901600c-3cbc-11ee-a647-1418c306ac06,HDB,WHOLE_UNIT
1537,4901600d-3cbc-11ee-8189-1418c306ac06,LANDED,WHOLE_UNIT
1538,4901600e-3cbc-11ee-9ddc-1418c306ac06,LANDED,WHOLE_UNIT
1539,4901600f-3cbc-11ee-975a-1418c306ac06,HDB,COMMON
1540,49016010-3cbc-11ee-93ca-1418c306ac06,LANDED,MASTER
1541,49016011-3cbc-11ee-abab-1418c306ac06,HDB,COMMON
1542,4901892f-3cbc-11ee-966c-1418c306ac06,CONDOMINIUM,MASTER
1543,49018930-3cbc-11ee-8c45-1418c306ac06,LANDED,COMMON
1544,49018931-3cbc-11ee-8b46-1418c306ac06,HDB,SINGLE
1545,49018932-3cbc-11ee-b6eb-1418c306ac06,HDB,SINGLE
1546,4901b0fb-3cbc-11ee-9bc5-1418c306ac06,HDB,COMMON
1547,4901b0fc-3cbc-11ee-9b82-1418c306ac06,HDB,COMMON
1548,4901b0fd-3cbc-11ee-bceb-1418c306ac06,CONDOMINIUM,MASTER
1549,4901b0fe-3cbc-11ee-8ced-1418c306ac06,LANDED,WHOLE_UNIT
1550,4901b0ff-3cbc-11ee-9e97-1418c306ac06,LANDED,MASTER
1551,4901d827-3cbc-11ee-b86e-1418c306ac06,LANDED,COMMON
1552,4901d828-3cbc-11ee-a97e-1418c306ac06,HDB,SINGLE
1553,4901d829-3cbc-11ee-a09a-1418c306ac06,LANDED,COMMON
1554,4901d82a-3cbc-11ee-959d-1418c306ac06,HDB,WHOLE_UNIT
1555,4901d82b-3cbc-11ee-820e-1418c306ac06,HDB,COMMON
1556,4901d82c-3cbc-11ee-8cda-1418c306ac06,CONDOMINIUM,MASTER
1557,4901d82d-3cbc-11ee-9846-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1558,4901d82e-3cbc-11ee-a0a2-1418c306ac06,LANDED,SINGLE
1559,4901d82f-3cbc-11ee-b910-1418c306ac06,LANDED,MASTER
1560,4901d830-3cbc-11ee-ae28-1418c306ac06,LANDED,SINGLE
1561,4901d831-3cbc-11ee-b206-1418c306ac06,HDB,WHOLE_UNIT
1562,49020370-3cbc-11ee-ab26-1418c306ac06,HDB,MASTER
1563,49020371-3cbc-11ee-af20-1418c306ac06,CONDOMINIUM,SINGLE
1564,49020372-3cbc-11ee-a0ef-1418c306ac06,CONDOMINIUM,SINGLE
1565,49020373-3cbc-11ee-820e-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1566,49020374-3cbc-11ee-bd6c-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1567,49020375-3cbc-11ee-abee-1418c306ac06,CONDOMINIUM,COMMON
1568,49020376-3cbc-11ee-a699-1418c306ac06,LANDED,WHOLE_UNIT
1569,49020377-3cbc-11ee-a787-1418c306ac06,HDB,MASTER
1570,49020378-3cbc-11ee-ae56-1418c306ac06,LANDED,COMMON
1571,49020379-3cbc-11ee-8466-1418c306ac06,LANDED,WHOLE_UNIT
1572,4902037a-3cbc-11ee-b83c-1418c306ac06,LANDED,SINGLE
1573,4902037b-3cbc-11ee-b4ab-1418c306ac06,CONDOMINIUM,COMMON
1574,4902037c-3cbc-11ee-86ba-1418c306ac06,HDB,WHOLE_UNIT
1575,4902037d-3cbc-11ee-8d48-1418c306ac06,LANDED,MASTER
1576,4902037e-3cbc-11ee-a8ac-1418c306ac06,LANDED,WHOLE_UNIT
1577,4902037f-3cbc-11ee-a5e7-1418c306ac06,CONDOMINIUM,MASTER
1578,49020380-3cbc-11ee-ba71-1418c306ac06,LANDED,SINGLE
1579,49020381-3cbc-11ee-b081-1418c306ac06,HDB,COMMON
1580,49024d6e-3cbc-11ee-bbf7-1418c306ac06,CONDOMINIUM,MASTER
1581,49024d6f-3cbc-11ee-a95e-1418c306ac06,HDB,WHOLE_UNIT
1582,49024d70-3cbc-11ee-bd3e-1418c306ac06,LANDED,COMMON
1583,49024d71-3cbc-11ee-8913-1418c306ac06,HDB,MASTER
1584,49024d72-3cbc-11ee-9151-1418c306ac06,CONDOMINIUM,COMMON
1585,49024d73-3cbc-11ee-a5c0-1418c306ac06,CONDOMINIUM,SINGLE
1586,49027491-3cbc-11ee-be90-1418c306ac06,LANDED,SINGLE
1587,49027492-3cbc-11ee-8e5d-1418c306ac06,HDB,MASTER
1588,49027493-3cbc-11ee-b96f-1418c306ac06,LANDED,MASTER
1589,49027494-3cbc-11ee-b581-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1590,49027495-3cbc-11ee-bbd1-1418c306ac06,CONDOMINIUM,COMMON
1591,49027496-3cbc-11ee-97f3-1418c306ac06,CONDOMINIUM,MASTER
1592,49027497-3cbc-11ee-a53c-1418c306ac06,LANDED,COMMON
1593,49027498-3cbc-11ee-ba6f-1418c306ac06,LANDED,SINGLE
1594,49029ba9-3cbc-11ee-b515-1418c306ac06,HDB,WHOLE_UNIT
1595,49029baa-3cbc-11ee-ba75-1418c306ac06,CONDOMINIUM,MASTER
1596,49029bab-3cbc-11ee-a71c-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1597,49029bac-3cbc-11ee-8c8e-1418c306ac06,HDB,WHOLE_UNIT
1598,49029bad-3cbc-11ee-a973-1418c306ac06,HDB,MASTER
1599,49029bae-3cbc-11ee-af57-1418c306ac06,LANDED,MASTER
1600,49029baf-3cbc-11ee-9aa9-1418c306ac06,CONDOMINIUM,SINGLE
1601,49029bb0-3cbc-11ee-93ba-1418c306ac06,LANDED,COMMON
1602,49029bb1-3cbc-11ee-8879-1418c306ac06,CONDOMINIUM,SINGLE
1603,49029bb2-3cbc-11ee-b48e-1418c306ac06,CONDOMINIUM,COMMON
1604,49029bb3-3cbc-11ee-8052-1418c306ac06,CONDOMINIUM,MASTER
1605,49029bb4-3cbc-11ee-84dd-1418c306ac06,HDB,COMMON
1606,49029bb5-3cbc-11ee-a1a8-1418c306ac06,CONDOMINIUM,SINGLE
1607,49029bb6-3cbc-11ee-9fb6-1418c306ac06,LANDED,SINGLE
1608,49029bb7-3cbc-11ee-9fe3-1418c306ac06,HDB,COMMON
1609,49029bb8-3cbc-11ee-977a-1418c306ac06,CONDOMINIUM,COMMON
1610,49029bb9-3cbc-11ee-98b7-1418c306ac06,HDB,SINGLE
1611,49029bba-3cbc-11ee-958b-1418c306ac06,HDB,COMMON
1612,49029bbb-3cbc-11ee-b049-1418c306ac06,CONDOMINIUM,MASTER
1613,49029bbc-3cbc-11ee-a185-1418c306ac06,CONDOMINIUM,SINGLE
1614,4902c2c1-3cbc-11ee-9e1b-1418c306ac06,LANDED,SINGLE
1615,4902c2c2-3cbc-11ee-a13e-1418c306ac06,HDB,MASTER
1616,4902c2c3-3cbc-11ee-86cc-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1617,4902c2c4-3cbc-11ee-b845-1418c306ac06,LANDED,WHOLE_UNIT
1618,4902c2c5-3cbc-11ee-99c8-1418c306ac06,LANDED,COMMON
1619,4902c2c6-3cbc-11ee-98a6-1418c306ac06,CONDOMINIUM,MASTER
1620,4902c2c7-3cbc-11ee-b5b1-1418c306ac06,HDB,COMMON
1621,4902c2c8-3cbc-11ee-a3c1-1418c306ac06,LANDED,WHOLE_UNIT
1622,4902c2c9-3cbc-11ee-bb04-1418c306ac06,LANDED,SINGLE
1623,4902c2ca-3cbc-11ee-9572-1418c306ac06,HDB,COMMON
1624,4902c2cb-3cbc-11ee-8bce-1418c306ac06,HDB,COMMON
1625,4902c2cc-3cbc-11ee-b141-1418c306ac06,HDB,COMMON
1626,4902e9df-3cbc-11ee-9b7a-1418c306ac06,HDB,WHOLE_UNIT
1627,4902e9e0-3cbc-11ee-87df-1418c306ac06,LANDED,SINGLE
1628,4902e9e1-3cbc-11ee-b8a4-1418c306ac06,LANDED,WHOLE_UNIT
1629,4902e9e2-3cbc-11ee-a0e5-1418c306ac06,LANDED,WHOLE_UNIT
1630,4902e9e3-3cbc-11ee-b3dc-1418c306ac06,LANDED,COMMON
1631,4902e9e4-3cbc-11ee-910b-1418c306ac06,CONDOMINIUM,SINGLE
1632,49031235-3cbc-11ee-9c29-1418c306ac06,HDB,COMMON
1633,49031236-3cbc-11ee-847f-1418c306ac06,HDB,WHOLE_UNIT
1634,49033ba7-3cbc-11ee-ba87-1418c306ac06,LANDED,SINGLE
1635,49033ba8-3cbc-11ee-a981-1418c306ac06,CONDOMINIUM,COMMON
1636,49033ba9-3cbc-11ee-bbec-1418c306ac06,HDB,MASTER
1637,490362d4-3cbc-11ee-93cd-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1638,490362d5-3cbc-11ee-90da-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1639,490362d6-3cbc-11ee-8fbc-1418c306ac06,CONDOMINIUM,SINGLE
1640,490362d7-3cbc-11ee-b596-1418c306ac06,LANDED,COMMON
1641,490362d8-3cbc-11ee-a3eb-1418c306ac06,CONDOMINIUM,COMMON
1642,490362d9-3cbc-11ee-91c4-1418c306ac06,LANDED,COMMON
1643,490362da-3cbc-11ee-a6fd-1418c306ac06,CONDOMINIUM,COMMON
1644,490362db-3cbc-11ee-8362-1418c306ac06,LANDED,WHOLE_UNIT
1645,490362dc-3cbc-11ee-a382-1418c306ac06,HDB,WHOLE_UNIT
1646,490362dd-3cbc-11ee-ad5e-1418c306ac06,LANDED,WHOLE_UNIT
1647,490362de-3cbc-11ee-b22f-1418c306ac06,HDB,MASTER
1648,490362df-3cbc-11ee-862d-1418c306ac06,HDB,SINGLE
1649,490362e0-3cbc-11ee-89ea-1418c306ac06,HDB,COMMON
1650,490362e1-3cbc-11ee-83d4-1418c306ac06,HDB,SINGLE
1651,490362e2-3cbc-11ee-801a-1418c306ac06,HDB,COMMON
1652,490362e3-3cbc-11ee-a8f8-1418c306ac06,HDB,WHOLE_UNIT
1653,490362e4-3cbc-11ee-b57e-1418c306ac06,CONDOMINIUM,MASTER
1654,490362e5-3cbc-11ee-96e5-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1655,490362e6-3cbc-11ee-9328-1418c306ac06,HDB,SINGLE
1656,490389e5-3cbc-11ee-bf49-1418c306ac06,CONDOMINIUM,COMMON
1657,490389e6-3cbc-11ee-912c-1418c306ac06,CONDOMINIUM,SINGLE
1658,490389e7-3cbc-11ee-afd8-1418c306ac06,LANDED,COMMON
1659,490389e8-3cbc-11ee-b579-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1660,4903b0fe-3cbc-11ee-b08b-1418c306ac06,HDB,COMMON
1661,4903b0ff-3cbc-11ee-bcd5-1418c306ac06,HDB,WHOLE_UNIT
1662,4903b100-3cbc-11ee-b67a-1418c306ac06,LANDED,MASTER
1663,4903b101-3cbc-11ee-8651-1418c306ac06,HDB,WHOLE_UNIT
1664,4903b102-3cbc-11ee-aea3-1418c306ac06,HDB,WHOLE_UNIT
1665,4903b103-3cbc-11ee-9cd1-1418c306ac06,CONDOMINIUM,SINGLE
1666,4903b104-3cbc-11ee-9f8f-1418c306ac06,CONDOMINIUM,SINGLE
1667,4903b105-3cbc-11ee-88ca-1418c306ac06,LANDED,MASTER
1668,4903b106-3cbc-11ee-a219-1418c306ac06,LANDED,WHOLE_UNIT
1669,4903b107-3cbc-11ee-9c63-1418c306ac06,CONDOMINIUM,SINGLE
1670,4903b108-3cbc-11ee-8774-1418c306ac06,HDB,WHOLE_UNIT
1671,4903b109-3cbc-11ee-8a3a-1418c306ac06,HDB,COMMON
1672,4903d81c-3cbc-11ee-9959-1418c306ac06,LANDED,SINGLE
1673,4903d81d-3cbc-11ee-b679-1418c306ac06,CONDOMINIUM,SINGLE
1674,4903d81e-3cbc-11ee-9799-1418c306ac06,CONDOMINIUM,COMMON
1675,4903d81f-3cbc-11ee-8f84-1418c306ac06,CONDOMINIUM,COMMON
1676,4903d820-3cbc-11ee-9032-1418c306ac06,HDB,SINGLE
1677,4903d821-3cbc-11ee-a977-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1678,4903d822-3cbc-11ee-ac2a-1418c306ac06,CONDOMINIUM,MASTER
1679,4903d823-3cbc-11ee-a63d-1418c306ac06,CONDOMINIUM,MASTER
1680,4903d824-3cbc-11ee-a3ea-1418c306ac06,HDB,WHOLE_UNIT
1681,4903d825-3cbc-11ee-9c36-1418c306ac06,LANDED,COMMON
1682,4903ff33-3cbc-11ee-91c6-1418c306ac06,HDB,WHOLE_UNIT
1683,4903ff34-3cbc-11ee-9810-1418c306ac06,HDB,WHOLE_UNIT
1684,4903ff35-3cbc-11ee-aa25-1418c306ac06,CONDOMINIUM,COMMON
1685,4903ff36-3cbc-11ee-a730-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1686,4903ff37-3cbc-11ee-8e21-1418c306ac06,HDB,SINGLE
1687,4903ff38-3cbc-11ee-886c-1418c306ac06,LANDED,COMMON
1688,4903ff39-3cbc-11ee-89a3-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1689,4903ff3a-3cbc-11ee-bdd0-1418c306ac06,CONDOMINIUM,MASTER
1690,490412e4-3cbc-11ee-bbb9-1418c306ac06,CONDOMINIUM,COMMON
1691,490412e5-3cbc-11ee-84c0-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1692,490412e6-3cbc-11ee-8b8a-1418c306ac06,LANDED,MASTER
1693,490412e7-3cbc-11ee-bd93-1418c306ac06,CONDOMINIUM,COMMON
1694,490412e8-3cbc-11ee-8cf5-1418c306ac06,CONDOMINIUM,COMMON
1695,490412e9-3cbc-11ee-b8f1-1418c306ac06,HDB,MASTER
1696,490412ea-3cbc-11ee-9676-1418c306ac06,LANDED,COMMON
1697,490412eb-3cbc-11ee-a152-1418c306ac06,LANDED,WHOLE_UNIT
1698,490412ec-3cbc-11ee-9d6b-1418c306ac06,HDB,SINGLE
1699,490412ed-3cbc-11ee-8893-1418c306ac06,LANDED,SINGLE
1700,490412ee-3cbc-11ee-bf09-1418c306ac06,CONDOMINIUM,COMMON
1701,490412ef-3cbc-11ee-ac78-1418c306ac06,LANDED,MASTER
1702,490412f0-3cbc-11ee-be5d-1418c306ac06,CONDOMINIUM,COMMON
1703,490412f1-3cbc-11ee-b79c-1418c306ac06,HDB,COMMON
1704,49043a0a-3cbc-11ee-86d3-1418c306ac06,CONDOMINIUM,COMMON
1705,49043a0b-3cbc-11ee-a607-1418c306ac06,LANDED,WHOLE_UNIT
1706,49043a0c-3cbc-11ee-aa64-1418c306ac06,HDB,COMMON
1707,49043a0d-3cbc-11ee-a28b-1418c306ac06,CONDOMINIUM,MASTER
1708,49043a0e-3cbc-11ee-95b7-1418c306ac06,CONDOMINIUM,MASTER
1709,49043a0f-3cbc-11ee-bfb4-1418c306ac06,CONDOMINIUM,COMMON
1710,49043a10-3cbc-11ee-b6c2-1418c306ac06,CONDOMINIUM,SINGLE
1711,49043a11-3cbc-11ee-88ad-1418c306ac06,LANDED,COMMON
1712,49043a12-3cbc-11ee-a74c-1418c306ac06,HDB,COMMON
1713,49043a13-3cbc-11ee-bb60-1418c306ac06,LANDED,WHOLE_UNIT
1714,49043a14-3cbc-11ee-a31f-1418c306ac06,HDB,SINGLE
1715,49043a15-3cbc-11ee-887e-1418c306ac06,CONDOMINIUM,MASTER
1716,49043a16-3cbc-11ee-9868-1418c306ac06,LANDED,WHOLE_UNIT
1717,49043a17-3cbc-11ee-a45c-1418c306ac06,LANDED,COMMON
1718,49043a18-3cbc-11ee-99a5-1418c306ac06,CONDOMINIUM,MASTER
1719,49043a19-3cbc-11ee-9547-1418c306ac06,LANDED,WHOLE_UNIT
1720,49043a1a-3cbc-11ee-9800-1418c306ac06,HDB,WHOLE_UNIT
1721,490474c5-3cbc-11ee-a227-1418c306ac06,HDB,COMMON
1722,490474c6-3cbc-11ee-84db-1418c306ac06,CONDOMINIUM,SINGLE
1723,490474c7-3cbc-11ee-a9ca-1418c306ac06,LANDED,MASTER
1724,490474c8-3cbc-11ee-86bd-1418c306ac06,HDB,WHOLE_UNIT
1725,490474c9-3cbc-11ee-ae9a-1418c306ac06,LANDED,MASTER
1726,490474ca-3cbc-11ee-a083-1418c306ac06,LANDED,MASTER
1727,490474cb-3cbc-11ee-ae55-1418c306ac06,LANDED,MASTER
1728,490474cc-3cbc-11ee-ae93-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1729,490474cd-3cbc-11ee-be5e-1418c306ac06,HDB,WHOLE_UNIT
1730,490474ce-3cbc-11ee-8e7b-1418c306ac06,LANDED,WHOLE_UNIT
1731,490474cf-3cbc-11ee-89ea-1418c306ac06,CONDOMINIUM,SINGLE
1732,490474d0-3cbc-11ee-9be4-1418c306ac06,CONDOMINIUM,SINGLE
1733,490474d1-3cbc-11ee-9172-1418c306ac06,CONDOMINIUM,MASTER
1734,490488b9-3cbc-11ee-a16b-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1735,490488ba-3cbc-11ee-b8f6-1418c306ac06,HDB,SINGLE
1736,490488bb-3cbc-11ee-a9d6-1418c306ac06,LANDED,MASTER
1737,490488bc-3cbc-11ee-9381-1418c306ac06,HDB,WHOLE_UNIT
1738,490488bd-3cbc-11ee-9b9a-1418c306ac06,CONDOMINIUM,COMMON
1739,490488be-3cbc-11ee-9928-1418c306ac06,LANDED,WHOLE_UNIT
1740,490488bf-3cbc-11ee-8435-1418c306ac06,CONDOMINIUM,SINGLE
1741,4904b021-3cbc-11ee-8c1e-1418c306ac06,LANDED,WHOLE_UNIT
1742,4904b022-3cbc-11ee-bf77-1418c306ac06,LANDED,COMMON
1743,4904b023-3cbc-11ee-adb0-1418c306ac06,LANDED,WHOLE_UNIT
1744,4904b024-3cbc-11ee-b392-1418c306ac06,HDB,SINGLE
1745,4904b025-3cbc-11ee-9d9e-1418c306ac06,HDB,MASTER
1746,4904b026-3cbc-11ee-bb9b-1418c306ac06,LANDED,SINGLE
1747,4904b027-3cbc-11ee-b72f-1418c306ac06,HDB,WHOLE_UNIT
1748,4904b028-3cbc-11ee-9135-1418c306ac06,HDB,COMMON
1749,4904b029-3cbc-11ee-be9a-1418c306ac06,HDB,WHOLE_UNIT
1750,4904b02a-3cbc-11ee-b065-1418c306ac06,HDB,WHOLE_UNIT
1751,4904b02b-3cbc-11ee-a4d5-1418c306ac06,HDB,COMMON
1752,4904b02c-3cbc-11ee-93ec-1418c306ac06,HDB,WHOLE_UNIT
1753,4904b02d-3cbc-11ee-94d2-1418c306ac06,HDB,SINGLE
1754,4904b02e-3cbc-11ee-b616-1418c306ac06,CONDOMINIUM,COMMON
1755,4904d744-3cbc-11ee-aef1-1418c306ac06,CONDOMINIUM,MASTER
1756,4904d745-3cbc-11ee-b026-1418c306ac06,HDB,SINGLE
1757,4904d746-3cbc-11ee-a207-1418c306ac06,CONDOMINIUM,SINGLE
1758,4904d747-3cbc-11ee-8a8c-1418c306ac06,HDB,MASTER
1759,4904d748-3cbc-11ee-8ab1-1418c306ac06,LANDED,COMMON
1760,4904d749-3cbc-11ee-904a-1418c306ac06,LANDED,WHOLE_UNIT
1761,4904d74a-3cbc-11ee-95cc-1418c306ac06,LANDED,COMMON
1762,4904d74b-3cbc-11ee-bb64-1418c306ac06,HDB,MASTER
1763,4904fe5c-3cbc-11ee-b6d4-1418c306ac06,CONDOMINIUM,MASTER
1764,4904fe5d-3cbc-11ee-b3e6-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1765,4904fe5e-3cbc-11ee-804c-1418c306ac06,HDB,COMMON
1766,4904fe5f-3cbc-11ee-91e4-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1767,4904fe60-3cbc-11ee-904a-1418c306ac06,HDB,COMMON
1768,4904fe61-3cbc-11ee-9e94-1418c306ac06,CONDOMINIUM,SINGLE
1769,4904fe62-3cbc-11ee-b835-1418c306ac06,LANDED,SINGLE
1770,4904fe63-3cbc-11ee-b5e9-1418c306ac06,LANDED,SINGLE
1771,4904fe64-3cbc-11ee-accf-1418c306ac06,HDB,WHOLE_UNIT
1772,49051319-3cbc-11ee-817c-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1773,4905131a-3cbc-11ee-8ff7-1418c306ac06,HDB,MASTER
1774,4905131b-3cbc-11ee-b42d-1418c306ac06,HDB,MASTER
1775,4905131c-3cbc-11ee-8112-1418c306ac06,CONDOMINIUM,MASTER
1776,4905131d-3cbc-11ee-8816-1418c306ac06,CONDOMINIUM,SINGLE
1777,4905131e-3cbc-11ee-996c-1418c306ac06,CONDOMINIUM,MASTER
1778,4905131f-3cbc-11ee-8a01-1418c306ac06,LANDED,MASTER
1779,49051320-3cbc-11ee-8cfe-1418c306ac06,CONDOMINIUM,MASTER
1780,49051321-3cbc-11ee-97ca-1418c306ac06,HDB,WHOLE_UNIT
1781,49051322-3cbc-11ee-b56f-1418c306ac06,CONDOMINIUM,COMMON
1782,49051323-3cbc-11ee-a405-1418c306ac06,CONDOMINIUM,SINGLE
1783,49051324-3cbc-11ee-b7c5-1418c306ac06,HDB,MASTER
1784,49053a70-3cbc-11ee-a619-1418c306ac06,HDB,WHOLE_UNIT
1785,49053a71-3cbc-11ee-aec8-1418c306ac06,LANDED,COMMON
1786,49053a72-3cbc-11ee-b3be-1418c306ac06,CONDOMINIUM,SINGLE
1787,49053a73-3cbc-11ee-8726-1418c306ac06,HDB,SINGLE
1788,49053a74-3cbc-11ee-b82d-1418c306ac06,CONDOMINIUM,COMMON
1789,49053a75-3cbc-11ee-8e81-1418c306ac06,CONDOMINIUM,MASTER
1790,49053a76-3cbc-11ee-8d9a-1418c306ac06,CONDOMINIUM,SINGLE
1791,49053a77-3cbc-11ee-8a20-1418c306ac06,CONDOMINIUM,SINGLE
1792,49053a78-3cbc-11ee-8718-1418c306ac06,LANDED,WHOLE_UNIT
1793,49053a79-3cbc-11ee-acc1-1418c306ac06,LANDED,WHOLE_UNIT
1794,49053a7a-3cbc-11ee-825d-1418c306ac06,LANDED,SINGLE
1795,49053a7b-3cbc-11ee-8e9b-1418c306ac06,LANDED,MASTER
1796,49053a7c-3cbc-11ee-82c7-1418c306ac06,HDB,COMMON
1797,49053a7d-3cbc-11ee-8450-1418c306ac06,HDB,MASTER
1798,49056189-3cbc-11ee-8bff-1418c306ac06,HDB,SINGLE
1799,4905618a-3cbc-11ee-972e-1418c306ac06,HDB,WHOLE_UNIT
1800,4905618b-3cbc-11ee-8009-1418c306ac06,CONDOMINIUM,SINGLE
1801,4905618c-3cbc-11ee-8f34-1418c306ac06,CONDOMINIUM,MASTER
1802,4905618d-3cbc-11ee-8542-1418c306ac06,LANDED,COMMON
1803,4905618e-3cbc-11ee-b8d2-1418c306ac06,CONDOMINIUM,COMMON
1804,4905618f-3cbc-11ee-8a73-1418c306ac06,LANDED,MASTER
1805,490588a4-3cbc-11ee-aaf6-1418c306ac06,HDB,COMMON
1806,490588a5-3cbc-11ee-a030-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1807,490588a6-3cbc-11ee-a43a-1418c306ac06,LANDED,SINGLE
1808,490588a7-3cbc-11ee-8431-1418c306ac06,CONDOMINIUM,MASTER
1809,490588a8-3cbc-11ee-ae99-1418c306ac06,CONDOMINIUM,COMMON
1810,490588a9-3cbc-11ee-ad39-1418c306ac06,LANDED,SINGLE
1811,490588aa-3cbc-11ee-8703-1418c306ac06,HDB,WHOLE_UNIT
1812,490588ab-3cbc-11ee-ab58-1418c306ac06,CONDOMINIUM,MASTER
1813,4905afbc-3cbc-11ee-9109-1418c306ac06,HDB,WHOLE_UNIT
1814,4905afbd-3cbc-11ee-b192-1418c306ac06,CONDOMINIUM,COMMON
1815,4905afbe-3cbc-11ee-a929-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1816,4905afbf-3cbc-11ee-9b43-1418c306ac06,HDB,SINGLE
1817,4905afc0-3cbc-11ee-b140-1418c306ac06,LANDED,MASTER
1818,4905afc1-3cbc-11ee-a08b-1418c306ac06,LANDED,SINGLE
1819,4905afc2-3cbc-11ee-a959-1418c306ac06,LANDED,COMMON
1820,4905afc3-3cbc-11ee-93d8-1418c306ac06,CONDOMINIUM,COMMON
1821,4905afc4-3cbc-11ee-8db9-1418c306ac06,CONDOMINIUM,SINGLE
1822,4905afc5-3cbc-11ee-8a34-1418c306ac06,LANDED,WHOLE_UNIT
1823,4905ea6f-3cbc-11ee-8c38-1418c306ac06,HDB,MASTER
1824,4905ea70-3cbc-11ee-aa8f-1418c306ac06,CONDOMINIUM,SINGLE
1825,4905ea71-3cbc-11ee-98f9-1418c306ac06,HDB,COMMON
1826,4905ea72-3cbc-11ee-8431-1418c306ac06,HDB,COMMON
1827,4906119a-3cbc-11ee-9f2f-1418c306ac06,LANDED,COMMON
1828,4906119b-3cbc-11ee-a663-1418c306ac06,HDB,SINGLE
1829,4906119c-3cbc-11ee-917b-1418c306ac06,CONDOMINIUM,COMMON
1830,4906119d-3cbc-11ee-b4f5-1418c306ac06,HDB,WHOLE_UNIT
1831,4906119e-3cbc-11ee-becc-1418c306ac06,HDB,MASTER
1832,4906119f-3cbc-11ee-aa39-1418c306ac06,HDB,SINGLE
1833,490611a0-3cbc-11ee-a243-1418c306ac06,LANDED,WHOLE_UNIT
1834,490611a1-3cbc-11ee-ada3-1418c306ac06,CONDOMINIUM,MASTER
1835,490611a2-3cbc-11ee-bf51-1418c306ac06,HDB,COMMON
1836,490611a3-3cbc-11ee-aa80-1418c306ac06,LANDED,WHOLE_UNIT
1837,490611a4-3cbc-11ee-95d7-1418c306ac06,LANDED,COMMON
1838,490611a5-3cbc-11ee-a769-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
1839,490611a6-3cbc-11ee-b0b7-1418c306ac06,HDB,SINGLE
1840,49063ad0-3cbc-11ee-a0f9-1418c306ac06,CONDOMINIUM,MASTER
1841,49063ad1-3cbc-11ee-8579-1418c306ac06,HDB,COMMON
1842,49063ad2-3cbc-11ee-bef1-1418c306ac06,CONDOMINIUM,SINGLE
1843,49063ad3-3cbc-11ee-a755-1418c306ac06,HDB,MASTER
1844,49063ad4-3cbc-11ee-84ad-1418c306ac06,CONDOMINIUM,MASTER
1845,49063ad5-3cbc-11ee-adb4-1418c306ac06,LANDED,WHOLE_UNIT
1846,49063ad6-3cbc-11ee-9838-1418c306ac06,HDB,COMMON
1847,49063ad7-3cbc-11ee-a2eb-1418c306ac06,LANDED,WHOLE_UNIT
1848,49063ad8-3cbc-11ee-9773-1418c306ac06,CONDOMINIUM,SINGLE
1849,49063ad9-3cbc-11ee-95b3-1418c306ac06,HDB,COMMON
1850,49063ada-3cbc-11ee-852b-1418c306ac06,LANDED,MASTER
1851,49063adb-3cbc-11ee-bb0a-1418c306ac06,LANDED,MASTER
1852,49063adc-3cbc-11ee-9459-1418c306ac06,LANDED,MASTER
1853,49063add-3cbc-11ee-b31e-1418c306ac06,LANDED,SINGLE
1854,490661ef-3cbc-11ee-933f-1418c306ac06,CONDOMINIUM,MASTER
