,property_id,property_type,room_type
2790,12f13e17-3cb3-11ee-8bf1-1418c306ac06,HDB,SINGLE
2791,12f13e18-3cb3-11ee-9c58-1418c306ac06,HDB,SINGLE
2792,12f13e19-3cb3-11ee-9ea6-1418c306ac06,HDB,MASTER
2793,12f13e1a-3cb3-11ee-a52e-1418c306ac06,LANDED,MASTER
2794,12f13e1b-3cb3-11ee-a7b8-1418c306ac06,HDB,COMMON
2795,12f13e1c-3cb3-11ee-b803-1418c306ac06,LANDED,COMMON
2796,12f13e1d-3cb3-11ee-99db-1418c306ac06,HDB,MASTER
2797,12f13e1e-3cb3-11ee-b839-1418c306ac06,HDB,MASTER
2798,12f13e1f-3cb3-11ee-be80-1418c306ac06,HDB,WHOLE_UNIT
2799,12f13e20-3cb3-11ee-839e-1418c306ac06,LANDED,SINGLE
2800,12f13e21-3cb3-11ee-b46b-1418c306ac06,CONDOMINIUM,SINGLE
2801,12f13e22-3cb3-11ee-8674-1418c306ac06,LANDED,WHOLE_UNIT
2802,12f13e23-3cb3-11ee-891d-1418c306ac06,HDB,WHOLE_UNIT
2803,12f13e24-3cb3-11ee-a0ed-1418c306ac06,CONDOMINIUM,MASTER
2804,12f13e25-3cb3-11ee-a8cf-1418c306ac06,LANDED,WHOLE_UNIT
2805,12f13e26-3cb3-11ee-a5fb-1418c306ac06,LANDED,WHOLE_UNIT
2806,12f1652a-3cb3-11ee-915b-1418c306ac06,CONDOMINIUM,COMMON
2807,12f1652b-3cb3-11ee-b73b-1418c306ac06,LANDED,SINGLE
2808,12f1652c-3cb3-11ee-9f3c-1418c306ac06,LANDED,WHOLE_UNIT
2809,12f1652d-3cb3-11ee-99dd-1418c306ac06,LANDED,MASTER
2810,12f1652e-3cb3-11ee-b236-1418c306ac06,HDB,WHOLE_UNIT
2811,12f1652f-3cb3-11ee-97ab-1418c306ac06,LANDED,COMMON
2812,12f16530-3cb3-11ee-96ba-1418c306ac06,CONDOMINIUM,MASTER
2813,12f16531-3cb3-11ee-818a-1418c306ac06,CONDOMINIUM,COMMON
2814,12f16532-3cb3-11ee-b7c8-1418c306ac06,HDB,COMMON
2815,12f16533-3cb3-11ee-83a2-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
2816,12f16534-3cb3-11ee-bbf5-1418c306ac06,HDB,WHOLE_UNIT
2817,12f18c44-3cb3-11ee-91ae-1418c306ac06,LANDED,COMMON
2818,12f18c45-3cb3-11ee-9fd9-1418c306ac06,LANDED,SINGLE
2819,12f18c46-3cb3-11ee-938e-1418c306ac06,LANDED,MASTER
2820,12f18c47-3cb3-11ee-9546-1418c306ac06,HDB,SINGLE
2821,12f18c48-3cb3-11ee-942b-1418c306ac06,HDB,MASTER
2822,12f18c49-3cb3-11ee-be45-1418c306ac06,HDB,SINGLE
2823,12f18c4a-3cb3-11ee-8932-1418c306ac06,LANDED,MASTER
2824,12f18c4b-3cb3-11ee-be4e-1418c306ac06,HDB,SINGLE
2825,12f18c4c-3cb3-11ee-b619-1418c306ac06,CONDOMINIUM,MASTER
2826,12f18c4d-3cb3-11ee-870d-1418c306ac06,HDB,SINGLE
2827,12f18c4e-3cb3-11ee-a8f1-1418c306ac06,CONDOMINIUM,SINGLE
2828,12f18c4f-3cb3-11ee-8092-1418c306ac06,LANDED,WHOLE_UNIT
2829,12f1b35b-3cb3-11ee-8a57-1418c306ac06,LANDED,SINGLE
2830,12f1b35c-3cb3-11ee-b010-1418c306ac06,HDB,COMMON
2831,12f1b35d-3cb3-11ee-9c55-1418c306ac06,CONDOMINIUM,SINGLE
2832,12f1b35e-3cb3-11ee-8ad7-1418c306ac06,CONDOMINIUM,MASTER
2833,12f1b35f-3cb3-11ee-aae2-1418c306ac06,HDB,SINGLE
2834,12f1b360-3cb3-11ee-9d69-1418c306ac06,HDB,WHOLE_UNIT
2835,12f1e131-3cb3-11ee-bef4-1418c306ac06,CONDOMINIUM,COMMON
2836,12f1e132-3cb3-11ee-8828-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
2837,12f1e133-3cb3-11ee-9304-1418c306ac06,LANDED,MASTER
2838,12f1e134-3cb3-11ee-a47b-1418c306ac06,CONDOMINIUM,MASTER
2839,12f1e135-3cb3-11ee-b9ca-1418c306ac06,CONDOMINIUM,MASTER
2840,12f1e136-3cb3-11ee-9c43-1418c306ac06,CONDOMINIUM,MASTER
2841,12f1e137-3cb3-11ee-8ebf-1418c306ac06,HDB,SINGLE
2842,12f1e138-3cb3-11ee-9201-1418c306ac06,LANDED,SINGLE
2843,12f1e139-3cb3-11ee-9d56-1418c306ac06,CONDOMINIUM,MASTER
2844,12f1e13a-3cb3-11ee-b0c3-1418c306ac06,CONDOMINIUM,SINGLE
2845,12f1e13b-3cb3-11ee-9fab-1418c306ac06,CONDOMINIUM,COMMON
2846,12f21636-3cb3-11ee-a74a-1418c306ac06,LANDED,MASTER
2847,12f21637-3cb3-11ee-b2c0-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
2848,12f21638-3cb3-11ee-9d6a-1418c306ac06,HDB,WHOLE_UNIT
2849,12f21639-3cb3-11ee-bf7f-1418c306ac06,LANDED,MASTER
2850,12f2163a-3cb3-11ee-b1ae-1418c306ac06,LANDED,MASTER
2851,12f2163b-3cb3-11ee-90d5-1418c306ac06,HDB,COMMON
2852,12f2163c-3cb3-11ee-b6c4-1418c306ac06,LANDED,COMMON
2853,12f2163d-3cb3-11ee-93cf-1418c306ac06,HDB,COMMON
2854,12f2163e-3cb3-11ee-a006-1418c306ac06,HDB,MASTER
2855,12f2163f-3cb3-11ee-9774-1418c306ac06,HDB,MASTER
2856,12f21640-3cb3-11ee-b277-1418c306ac06,CONDOMINIUM,COMMON
2857,12f21641-3cb3-11ee-baa4-1418c306ac06,LANDED,WHOLE_UNIT
2858,12f21642-3cb3-11ee-8fb7-1418c306ac06,HDB,MASTER
2859,12f23d4e-3cb3-11ee-8044-1418c306ac06,HDB,MASTER
2860,12f23d4f-3cb3-11ee-8950-1418c306ac06,LANDED,COMMON
2861,12f23d50-3cb3-11ee-850e-1418c306ac06,LANDED,MASTER
2862,12f23d51-3cb3-11ee-8871-1418c306ac06,LANDED,MASTER
2863,12f23d52-3cb3-11ee-8aaf-1418c306ac06,CONDOMINIUM,COMMON
2864,12f23d53-3cb3-11ee-be76-1418c306ac06,HDB,SINGLE
2865,12f23d54-3cb3-11ee-890a-1418c306ac06,CONDOMINIUM,SINGLE
2866,12f23d55-3cb3-11ee-945b-1418c306ac06,HDB,WHOLE_UNIT
2867,12f23d56-3cb3-11ee-b85f-1418c306ac06,CONDOMINIUM,COMMON
2868,12f23d57-3cb3-11ee-ad21-1418c306ac06,HDB,WHOLE_UNIT
2869,12f23d58-3cb3-11ee-9e40-1418c306ac06,CONDOMINIUM,SINGLE
2870,12f23d59-3cb3-11ee-83de-1418c306ac06,LANDED,MASTER
2871,12f23d5a-3cb3-11ee-9134-1418c306ac06,HDB,COMMON
2872,12f24ee2-3cb3-11ee-b424-1418c306ac06,HDB,MASTER
2873,12f24ee3-3cb3-11ee-a9e4-1418c306ac06,HDB,MASTER
2874,12f24ee4-3cb3-11ee-9d46-1418c306ac06,LANDED,SINGLE
2875,12f24ee5-3cb3-11ee-9321-1418c306ac06,LANDED,WHOLE_UNIT
2876,12f24ee6-3cb3-11ee-aeb7-1418c306ac06,CONDOMINIUM,COMMON
2877,12f24ee7-3cb3-11ee-a8aa-1418c306ac06,LANDED,MASTER
2878,12f24ee8-3cb3-11ee-85bd-1418c306ac06,HDB,SINGLE
2879,12f2646a-3cb3-11ee-972b-1418c306ac06,CONDOMINIUM,MASTER
2880,12f2646b-3cb3-11ee-9809-1418c306ac06,LANDED,MASTER
2881,12f2646c-3cb3-11ee-b85e-1418c306ac06,HDB,COMMON
2882,12f2646d-3cb3-11ee-a8a3-1418c306ac06,CONDOMINIUM,COMMON
2883,12f2646e-3cb3-11ee-a134-1418c306ac06,HDB,WHOLE_UNIT
2884,12f2646f-3cb3-11ee-bdc1-1418c306ac06,LANDED,COMMON
2885,12f26470-3cb3-11ee-b4a2-1418c306ac06,LANDED,MASTER
2886,12f26471-3cb3-11ee-8593-1418c306ac06,CONDOMINIUM,COMMON
2887,12f26472-3cb3-11ee-b88d-1418c306ac06,HDB,WHOLE_UNIT
2888,12f26473-3cb3-11ee-8bb0-1418c306ac06,CONDOMINIUM,COMMON
2889,12f26474-3cb3-11ee-96d7-1418c306ac06,LANDED,COMMON
2890,12f28b8a-3cb3-11ee-83a1-1418c306ac06,CONDOMINIUM,COMMON
2891,12f28b8b-3cb3-11ee-8215-1418c306ac06,LANDED,MASTER
2892,12f28b8c-3cb3-11ee-98e5-1418c306ac06,CONDOMINIUM,SINGLE
2893,12f28b8d-3cb3-11ee-bd4b-1418c306ac06,LANDED,COMMON
2894,12f28b8e-3cb3-11ee-bbd4-1418c306ac06,LANDED,SINGLE
2895,12f28b8f-3cb3-11ee-bfb8-1418c306ac06,HDB,MASTER
2896,12f28b90-3cb3-11ee-b97e-1418c306ac06,CONDOMINIUM,SINGLE
2897,12f28b91-3cb3-11ee-956f-1418c306ac06,HDB,SINGLE
2898,12f28b92-3cb3-11ee-9aaf-1418c306ac06,HDB,MASTER
2899,12f28b93-3cb3-11ee-bc05-1418c306ac06,LANDED,MASTER
2900,12f28b94-3cb3-11ee-8055-1418c306ac06,CONDOMINIUM,COMMON
2901,12f28b95-3cb3-11ee-ae8e-1418c306ac06,LANDED,WHOLE_UNIT
2902,12f28b96-3cb3-11ee-b8cf-1418c306ac06,LANDED,SINGLE
2903,12f28b97-3cb3-11ee-b8f4-1418c306ac06,LANDED,WHOLE_UNIT
2904,12f28b98-3cb3-11ee-9300-1418c306ac06,CONDOMINIUM,MASTER
2905,12f28b99-3cb3-11ee-bfd5-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
2906,12f28b9a-3cb3-11ee-87df-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
2907,12f28b9b-3cb3-11ee-b8ad-1418c306ac06,CONDOMINIUM,SINGLE
2908,12f28b9c-3cb3-11ee-9f9c-1418c306ac06,HDB,SINGLE
2909,12f28b9d-3cb3-11ee-bcdb-1418c306ac06,HDB,MASTER
2910,12f2b29c-3cb3-11ee-8ffe-1418c306ac06,CONDOMINIUM,SINGLE
2911,12f2b29d-3cb3-11ee-b9b0-1418c306ac06,HDB,WHOLE_UNIT
2912,12f2b29e-3cb3-11ee-83c1-1418c306ac06,LANDED,WHOLE_UNIT
2913,12f2b29f-3cb3-11ee-ae6e-1418c306ac06,LANDED,SINGLE
2914,12f2b2a0-3cb3-11ee-94ff-1418c306ac06,HDB,MASTER
2915,12f2b2a1-3cb3-11ee-b7c8-1418c306ac06,CONDOMINIUM,SINGLE
2916,12f2b2a2-3cb3-11ee-83e1-1418c306ac06,CONDOMINIUM,SINGLE
2917,12f2b2a3-3cb3-11ee-b1c4-1418c306ac06,CONDOMINIUM,MASTER
2918,12f2b2a4-3cb3-11ee-a07a-1418c306ac06,CONDOMINIUM,COMMON
2919,12f2b2a5-3cb3-11ee-bc8b-1418c306ac06,HDB,WHOLE_UNIT
2920,12f2b2a6-3cb3-11ee-873b-1418c306ac06,HDB,SINGLE
2921,12f2b2a7-3cb3-11ee-9c6a-1418c306ac06,CONDOMINIUM,COMMON
2922,12f2b2a8-3cb3-11ee-bd46-1418c306ac06,LANDED,COMMON
2923,12f2b2a9-3cb3-11ee-88ce-1418c306ac06,HDB,WHOLE_UNIT
2924,12f2b2aa-3cb3-11ee-b903-1418c306ac06,LANDED,SINGLE
2925,12f2b2ab-3cb3-11ee-b46e-1418c306ac06,LANDED,MASTER
2926,12f2b2ac-3cb3-11ee-be4b-1418c306ac06,HDB,WHOLE_UNIT
2927,12f2b2ad-3cb3-11ee-ae23-1418c306ac06,CONDOMINIUM,SINGLE
2928,12f2b2ae-3cb3-11ee-ab93-1418c306ac06,HDB,MASTER
2929,12f2b2af-3cb3-11ee-b6f5-1418c306ac06,HDB,SINGLE
2930,12f2d9b8-3cb3-11ee-b337-1418c306ac06,LANDED,WHOLE_UNIT
2931,12f2d9b9-3cb3-11ee-9dfb-1418c306ac06,LANDED,COMMON
2932,12f2d9ba-3cb3-11ee-ae45-1418c306ac06,HDB,MASTER
2933,12f2d9bb-3cb3-11ee-9f40-1418c306ac06,HDB,COMMON
2934,12f2d9bc-3cb3-11ee-8899-1418c306ac06,CONDOMINIUM,COMMON
2935,12f2d9bd-3cb3-11ee-a23e-1418c306ac06,HDB,COMMON
2936,12f2d9be-3cb3-11ee-bc8c-1418c306ac06,HDB,COMMON
2937,12f2d9bf-3cb3-11ee-840c-1418c306ac06,HDB,WHOLE_UNIT
2938,12f2d9c0-3cb3-11ee-9655-1418c306ac06,LANDED,WHOLE_UNIT
2939,12f2d9c1-3cb3-11ee-a72b-1418c306ac06,HDB,WHOLE_UNIT
2940,12f2d9c2-3cb3-11ee-b10d-1418c306ac06,LANDED,MASTER
2941,12f2d9c3-3cb3-11ee-9ced-1418c306ac06,HDB,SINGLE
2942,12f2d9c4-3cb3-11ee-b6b3-1418c306ac06,CONDOMINIUM,COMMON
2943,12f2d9c5-3cb3-11ee-9a1d-1418c306ac06,HDB,COMMON
2944,12f2d9c6-3cb3-11ee-8998-1418c306ac06,HDB,SINGLE
2945,12f300d4-3cb3-11ee-8174-1418c306ac06,LANDED,MASTER
2946,12f300d5-3cb3-11ee-b2b0-1418c306ac06,CONDOMINIUM,MASTER
2947,12f300d6-3cb3-11ee-a75c-1418c306ac06,LANDED,COMMON
2948,12f300d7-3cb3-11ee-9024-1418c306ac06,LANDED,MASTER
2949,12f300d8-3cb3-11ee-9391-1418c306ac06,CONDOMINIUM,COMMON
2950,12f300d9-3cb3-11ee-82c3-1418c306ac06,CONDOMINIUM,SINGLE
2951,12f300da-3cb3-11ee-b1df-1418c306ac06,LANDED,COMMON
2952,12f300db-3cb3-11ee-82bc-1418c306ac06,CONDOMINIUM,SINGLE
2953,12f33b96-3cb3-11ee-9b0e-1418c306ac06,HDB,WHOLE_UNIT
2954,12f33b97-3cb3-11ee-89a8-1418c306ac06,HDB,COMMON
2955,12f33b98-3cb3-11ee-850a-1418c306ac06,LANDED,SINGLE
2956,12f33b99-3cb3-11ee-a702-1418c306ac06,CONDOMINIUM,SINGLE
2957,12f33b9a-3cb3-11ee-8381-1418c306ac06,CONDOMINIUM,COMMON
2958,12f33b9b-3cb3-11ee-b0a2-1418c306ac06,LANDED,MASTER
2959,12f33b9c-3cb3-11ee-8bdb-1418c306ac06,LANDED,WHOLE_UNIT
2960,12f33b9d-3cb3-11ee-8732-1418c306ac06,HDB,SINGLE
2961,12f33b9e-3cb3-11ee-9737-1418c306ac06,CONDOMINIUM,SINGLE
2962,12f33b9f-3cb3-11ee-9c26-1418c306ac06,LANDED,WHOLE_UNIT
2963,12f33ba0-3cb3-11ee-97eb-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
2964,12f33ba1-3cb3-11ee-9b7a-1418c306ac06,HDB,SINGLE
2965,12f33ba2-3cb3-11ee-89ee-1418c306ac06,CONDOMINIUM,MASTER
2966,12f33ba3-3cb3-11ee-9db6-1418c306ac06,LANDED,MASTER
2967,12f33ba4-3cb3-11ee-98a1-1418c306ac06,HDB,MASTER
2968,12f362d0-3cb3-11ee-a82e-1418c306ac06,HDB,WHOLE_UNIT
2969,12f362d1-3cb3-11ee-a284-1418c306ac06,HDB,WHOLE_UNIT
2970,12f362d2-3cb3-11ee-9307-1418c306ac06,LANDED,WHOLE_UNIT
2971,12f362d3-3cb3-11ee-8b5f-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
2972,12f362d4-3cb3-11ee-809a-1418c306ac06,CONDOMINIUM,MASTER
2973,12f362d5-3cb3-11ee-afc8-1418c306ac06,CONDOMINIUM,MASTER
2974,12f362d6-3cb3-11ee-ae83-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
2975,12f362d7-3cb3-11ee-8771-1418c306ac06,CONDOMINIUM,SINGLE
2976,12f362d8-3cb3-11ee-ab52-1418c306ac06,LANDED,WHOLE_UNIT
2977,12f362d9-3cb3-11ee-a7db-1418c306ac06,CONDOMINIUM,COMMON
2978,12f38bd7-3cb3-11ee-b84b-1418c306ac06,LANDED,COMMON
2979,12f38bd8-3cb3-11ee-b57d-1418c306ac06,CONDOMINIUM,COMMON
2980,12f38bd9-3cb3-11ee-ba3c-1418c306ac06,HDB,WHOLE_UNIT
2981,12f38bda-3cb3-11ee-ae7d-1418c306ac06,HDB,WHOLE_UNIT
2982,12f38bdb-3cb3-11ee-805b-1418c306ac06,HDB,WHOLE_UNIT
2983,12f38bdc-3cb3-11ee-99af-1418c306ac06,HDB,SINGLE
2984,12f3b2ea-3cb3-11ee-9184-1418c306ac06,HDB,SINGLE
2985,12f3b2eb-3cb3-11ee-b02b-1418c306ac06,LANDED,COMMON
2986,12f3b2ec-3cb3-11ee-8041-1418c306ac06,LANDED,COMMON
2987,12f3b2ed-3cb3-11ee-baa7-1418c306ac06,LANDED,SINGLE
2988,12f3b2ee-3cb3-11ee-aa91-1418c306ac06,LANDED,COMMON
2989,12f3b2ef-3cb3-11ee-af0b-1418c306ac06,LANDED,WHOLE_UNIT
2990,12f3b2f0-3cb3-11ee-81e9-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
2991,12f3b2f1-3cb3-11ee-901d-1418c306ac06,LANDED,SINGLE
2992,12f3b2f2-3cb3-11ee-8744-1418c306ac06,LANDED,WHOLE_UNIT
2993,12f3b2f3-3cb3-11ee-95ef-1418c306ac06,LANDED,COMMON
2994,12f3da01-3cb3-11ee-b167-1418c306ac06,HDB,SINGLE
2995,12f3da02-3cb3-11ee-8643-1418c306ac06,HDB,COMMON
2996,12f3da03-3cb3-11ee-b3dc-1418c306ac06,LANDED,MASTER
2997,12f3da04-3cb3-11ee-9643-1418c306ac06,LANDED,MASTER
2998,12f3da05-3cb3-11ee-ae78-1418c306ac06,LANDED,SINGLE
2999,12f3da06-3cb3-11ee-874f-1418c306ac06,HDB,COMMON
3000,12f3da07-3cb3-11ee-90b5-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3001,12f3da08-3cb3-11ee-8cdc-1418c306ac06,LANDED,SINGLE
3002,12f3da09-3cb3-11ee-9cc6-1418c306ac06,CONDOMINIUM,SINGLE
3003,12f3da0a-3cb3-11ee-952b-1418c306ac06,HDB,WHOLE_UNIT
3004,12f3da0b-3cb3-11ee-ab9e-1418c306ac06,HDB,WHOLE_UNIT
3005,12f3da0c-3cb3-11ee-9b86-1418c306ac06,LANDED,COMMON
3006,12f3da0d-3cb3-11ee-910a-1418c306ac06,LANDED,WHOLE_UNIT
3007,12f3da0e-3cb3-11ee-913c-1418c306ac06,CONDOMINIUM,MASTER
3008,12f3da0f-3cb3-11ee-adf3-1418c306ac06,HDB,COMMON
3009,12f3da10-3cb3-11ee-892b-1418c306ac06,HDB,MASTER
3010,12f3da11-3cb3-11ee-b8e3-1418c306ac06,HDB,COMMON
3011,12f4011e-3cb3-11ee-93df-1418c306ac06,LANDED,MASTER
3012,12f4011f-3cb3-11ee-b6bc-1418c306ac06,HDB,MASTER
3013,12f40120-3cb3-11ee-84c6-1418c306ac06,HDB,SINGLE
3014,12f40121-3cb3-11ee-9b8f-1418c306ac06,LANDED,SINGLE
3015,12f40122-3cb3-11ee-8b6b-1418c306ac06,HDB,COMMON
3016,12f40123-3cb3-11ee-9a14-1418c306ac06,CONDOMINIUM,COMMON
3017,12f40124-3cb3-11ee-bd29-1418c306ac06,LANDED,WHOLE_UNIT
3018,12f40125-3cb3-11ee-b757-1418c306ac06,LANDED,COMMON
3019,12f40126-3cb3-11ee-aeec-1418c306ac06,CONDOMINIUM,SINGLE
3020,12f42837-3cb3-11ee-a704-1418c306ac06,CONDOMINIUM,SINGLE
3021,12f42838-3cb3-11ee-86dc-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3022,12f42839-3cb3-11ee-b586-1418c306ac06,LANDED,MASTER
3023,12f4283a-3cb3-11ee-8e41-1418c306ac06,HDB,MASTER
3024,12f4283b-3cb3-11ee-a298-1418c306ac06,CONDOMINIUM,COMMON
3025,12f4283c-3cb3-11ee-9d8d-1418c306ac06,CONDOMINIUM,COMMON
3026,12f4283d-3cb3-11ee-93fd-1418c306ac06,CONDOMINIUM,SINGLE
3027,12f4283e-3cb3-11ee-ac1b-1418c306ac06,LANDED,MASTER
3028,12f4283f-3cb3-11ee-8f37-1418c306ac06,HDB,MASTER
3029,12f42840-3cb3-11ee-8750-1418c306ac06,LANDED,MASTER
3030,12f44f4d-3cb3-11ee-927d-1418c306ac06,HDB,COMMON
3031,12f44f4e-3cb3-11ee-a423-1418c306ac06,HDB,WHOLE_UNIT
3032,12f44f4f-3cb3-11ee-beba-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3033,12f44f50-3cb3-11ee-a912-1418c306ac06,CONDOMINIUM,COMMON
3034,12f44f51-3cb3-11ee-bcd0-1418c306ac06,HDB,MASTER
3035,12f47667-3cb3-11ee-a4f4-1418c306ac06,CONDOMINIUM,SINGLE
3036,12f49d7b-3cb3-11ee-9a94-1418c306ac06,CONDOMINIUM,SINGLE
3037,12f49d7c-3cb3-11ee-9d99-1418c306ac06,CONDOMINIUM,COMMON
3038,12f49d7d-3cb3-11ee-bffa-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3039,12f49d7e-3cb3-11ee-a9bb-1418c306ac06,LANDED,WHOLE_UNIT
3040,12f49d7f-3cb3-11ee-b5ff-1418c306ac06,CONDOMINIUM,MASTER
3041,12f49d80-3cb3-11ee-98fb-1418c306ac06,HDB,COMMON
3042,12f49d81-3cb3-11ee-a444-1418c306ac06,LANDED,WHOLE_UNIT
3043,12f49d82-3cb3-11ee-b074-1418c306ac06,LANDED,WHOLE_UNIT
3044,12f49d83-3cb3-11ee-b212-1418c306ac06,CONDOMINIUM,COMMON
3045,12f49d84-3cb3-11ee-b04b-1418c306ac06,LANDED,WHOLE_UNIT
3046,12f49d85-3cb3-11ee-8e1f-1418c306ac06,CONDOMINIUM,MASTER
3047,12f49d86-3cb3-11ee-8c21-1418c306ac06,LANDED,COMMON
3048,12f49d87-3cb3-11ee-b046-1418c306ac06,HDB,WHOLE_UNIT
3049,12f49d88-3cb3-11ee-b8ca-1418c306ac06,HDB,COMMON
3050,12f49d89-3cb3-11ee-900e-1418c306ac06,HDB,COMMON
3051,12f49d8a-3cb3-11ee-be1d-1418c306ac06,HDB,COMMON
3052,12f49d8b-3cb3-11ee-984c-1418c306ac06,LANDED,COMMON
3053,12f49d8c-3cb3-11ee-9f31-1418c306ac06,HDB,WHOLE_UNIT
3054,12f49d8d-3cb3-11ee-a2d5-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3055,12f4c498-3cb3-11ee-b426-1418c306ac06,LANDED,WHOLE_UNIT
3056,12f4c499-3cb3-11ee-9a80-1418c306ac06,CONDOMINIUM,COMMON
3057,12f4c49a-3cb3-11ee-8aff-1418c306ac06,LANDED,MASTER
3058,12f4c49b-3cb3-11ee-bb1f-1418c306ac06,LANDED,COMMON
3059,12f4c49c-3cb3-11ee-a56a-1418c306ac06,LANDED,SINGLE
3060,12f4c49d-3cb3-11ee-8793-1418c306ac06,LANDED,COMMON
3061,12f4c49e-3cb3-11ee-a991-1418c306ac06,CONDOMINIUM,COMMON
3062,12f4c49f-3cb3-11ee-885b-1418c306ac06,HDB,MASTER
3063,12f4c4a0-3cb3-11ee-949d-1418c306ac06,CONDOMINIUM,SINGLE
3064,12f4c4a1-3cb3-11ee-8c00-1418c306ac06,HDB,COMMON
3065,12f4c4a2-3cb3-11ee-8048-1418c306ac06,LANDED,WHOLE_UNIT
3066,12f4c4a3-3cb3-11ee-a974-1418c306ac06,CONDOMINIUM,SINGLE
3067,12f4c4a4-3cb3-11ee-b707-1418c306ac06,LANDED,SINGLE
3068,12f4c4a5-3cb3-11ee-b7bf-1418c306ac06,CONDOMINIUM,SINGLE
3069,12f4c4a6-3cb3-11ee-bb34-1418c306ac06,CONDOMINIUM,COMMON
3070,12f4c4a7-3cb3-11ee-8cca-1418c306ac06,CONDOMINIUM,COMMON
3071,12f4e456-3cb3-11ee-bb3f-1418c306ac06,LANDED,SINGLE
3072,12f4e457-3cb3-11ee-bfc6-1418c306ac06,LANDED,MASTER
3073,12f4e458-3cb3-11ee-a94f-1418c306ac06,HDB,SINGLE
3074,12f4e459-3cb3-11ee-a635-1418c306ac06,HDB,MASTER
3075,12f4e45a-3cb3-11ee-bd7c-1418c306ac06,HDB,MASTER
3076,12f4e45b-3cb3-11ee-ba46-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3077,12f4e45c-3cb3-11ee-8639-1418c306ac06,HDB,SINGLE
3078,12f4e45d-3cb3-11ee-8874-1418c306ac06,LANDED,WHOLE_UNIT
3079,12f4e45e-3cb3-11ee-a83d-1418c306ac06,HDB,COMMON
3080,12f4e45f-3cb3-11ee-96b6-1418c306ac06,LANDED,SINGLE
3081,12f4e460-3cb3-11ee-9164-1418c306ac06,LANDED,COMMON
3082,12f4e461-3cb3-11ee-96f3-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3083,12f51f8a-3cb3-11ee-b837-1418c306ac06,CONDOMINIUM,MASTER
3084,12f51f8b-3cb3-11ee-9253-1418c306ac06,HDB,COMMON
3085,12f51f8c-3cb3-11ee-84c9-1418c306ac06,LANDED,COMMON
3086,12f51f8d-3cb3-11ee-893b-1418c306ac06,HDB,WHOLE_UNIT
3087,12f51f8e-3cb3-11ee-a802-1418c306ac06,LANDED,COMMON
3088,12f51f8f-3cb3-11ee-bc38-1418c306ac06,LANDED,MASTER
3089,12f51f90-3cb3-11ee-91d0-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3090,12f51f91-3cb3-11ee-a38b-1418c306ac06,HDB,MASTER
3091,12f51f92-3cb3-11ee-b332-1418c306ac06,HDB,SINGLE
3092,12f51f93-3cb3-11ee-88f1-1418c306ac06,LANDED,MASTER
3093,12f54759-3cb3-11ee-bfa1-1418c306ac06,HDB,WHOLE_UNIT
3094,12f5475a-3cb3-11ee-a499-1418c306ac06,LANDED,WHOLE_UNIT
3095,12f5475b-3cb3-11ee-9cd0-1418c306ac06,HDB,MASTER
3096,12f5475c-3cb3-11ee-9e6c-1418c306ac06,CONDOMINIUM,MASTER
3097,12f5475d-3cb3-11ee-b3bc-1418c306ac06,LANDED,WHOLE_UNIT
3098,12f5475e-3cb3-11ee-b826-1418c306ac06,HDB,SINGLE
3099,12f5475f-3cb3-11ee-8b21-1418c306ac06,CONDOMINIUM,MASTER
3100,12f54760-3cb3-11ee-b7d9-1418c306ac06,HDB,WHOLE_UNIT
3101,12f54761-3cb3-11ee-aeb1-1418c306ac06,HDB,SINGLE
3102,12f54762-3cb3-11ee-a9c2-1418c306ac06,HDB,MASTER
3103,12f54763-3cb3-11ee-a1b3-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3104,12f54764-3cb3-11ee-9aff-1418c306ac06,HDB,MASTER
3105,12f54765-3cb3-11ee-a20c-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3106,12f54766-3cb3-11ee-bbb3-1418c306ac06,CONDOMINIUM,MASTER
3107,12f54767-3cb3-11ee-808b-1418c306ac06,CONDOMINIUM,SINGLE
3108,12f54768-3cb3-11ee-8d6a-1418c306ac06,LANDED,WHOLE_UNIT
3109,12f54769-3cb3-11ee-8a6a-1418c306ac06,HDB,SINGLE
3110,12f5476a-3cb3-11ee-9125-1418c306ac06,CONDOMINIUM,COMMON
3111,12f56e71-3cb3-11ee-adb2-1418c306ac06,CONDOMINIUM,SINGLE
