,tenant_id,property_id,property_type,room_type
3170,304,12f65904-3cb3-11ee-be42-1418c306ac06,CONDOMINIUM,COMMON
3171,304,12f65905-3cb3-11ee-acfc-1418c306ac06,HDB,MASTER
3172,304,12f65906-3cb3-11ee-ad5d-1418c306ac06,LANDED,MASTER
3173,304,12f65907-3cb3-11ee-bbb8-1418c306ac06,LANDED,MASTER
3174,304,12f65908-3cb3-11ee-b2b3-1418c306ac06,HDB,MASTER
3175,304,12f65909-3cb3-11ee-a5de-1418c306ac06,LANDED,SINGLE
3176,304,12f6590a-3cb3-11ee-b8bf-1418c306ac06,LANDED,MASTER
3177,304,12f6590b-3cb3-11ee-b1ed-1418c306ac06,CONDOMINIUM,MASTER
3178,304,12f66ca8-3cb3-11ee-adf6-1418c306ac06,HDB,WHOLE_UNIT
3179,304,12f66ca9-3cb3-11ee-a3de-1418c306ac06,LANDED,COMMON
3180,304,12f66caa-3cb3-11ee-b606-1418c306ac06,LANDED,WHOLE_UNIT
3181,304,12f66cab-3cb3-11ee-99be-1418c306ac06,CONDOMINIUM,COMMON
3182,304,12f66cac-3cb3-11ee-b972-1418c306ac06,LANDED,COMMON
3183,304,12f66cad-3cb3-11ee-b7f5-1418c306ac06,LANDED,COMMON
3184,305,12f66cae-3cb3-11ee-bb19-1418c306ac06,LANDED,MASTER
3185,305,12f66caf-3cb3-11ee-9c07-1418c306ac06,CONDOMINIUM,COMMON
3186,305,12f66cb0-3cb3-11ee-bb50-1418c306ac06,LANDED,MASTER
3187,305,12f66cb1-3cb3-11ee-a3ce-1418c306ac06,CONDOMINIUM,MASTER
3188,305,12f66cb2-3cb3-11ee-a4b0-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3189,305,12f66cb3-3cb3-11ee-ad57-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3190,305,12f66cb4-3cb3-11ee-bcfd-1418c306ac06,LANDED,COMMON
3191,305,12f66cb5-3cb3-11ee-96e2-1418c306ac06,HDB,COMMON
3192,306,12f69418-3cb3-11ee-b27e-1418c306ac06,LANDED,SINGLE
3193,306,12f69419-3cb3-11ee-926e-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3194,306,12f6941a-3cb3-11ee-acfa-1418c306ac06,CONDOMINIUM,SINGLE
3195,307,12f6bb3a-3cb3-11ee-af21-1418c306ac06,LANDED,SINGLE
3196,307,12f6bb3b-3cb3-11ee-84b4-1418c306ac06,CONDOMINIUM,SINGLE
3197,307,12f6bb3c-3cb3-11ee-8ade-1418c306ac06,CONDOMINIUM,COMMON
3198,307,12f6bb3d-3cb3-11ee-b372-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3199,307,12f6bb3e-3cb3-11ee-a55e-1418c306ac06,LANDED,COMMON
3200,307,12f6bb3f-3cb3-11ee-a699-1418c306ac06,HDB,COMMON
3201,307,12f6bb40-3cb3-11ee-ae9b-1418c306ac06,HDB,COMMON
3202,307,12f6bb41-3cb3-11ee-848c-1418c306ac06,CONDOMINIUM,SINGLE
3203,307,12f6bb42-3cb3-11ee-9f07-1418c306ac06,LANDED,WHOLE_UNIT
3204,307,12f6bb43-3cb3-11ee-8b88-1418c306ac06,HDB,MASTER
3205,307,12f6bb44-3cb3-11ee-bbd2-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3206,307,12f6bb45-3cb3-11ee-a636-1418c306ac06,CONDOMINIUM,MASTER
3207,307,12f6bb46-3cb3-11ee-8e6b-1418c306ac06,CONDOMINIUM,MASTER
3208,307,12f6bb47-3cb3-11ee-9b46-1418c306ac06,HDB,SINGLE
3209,307,12f6bb48-3cb3-11ee-b1bd-1418c306ac06,CONDOMINIUM,MASTER
3210,307,12f6bb49-3cb3-11ee-bcc7-1418c306ac06,HDB,SINGLE
3211,307,12f6bb4a-3cb3-11ee-ae75-1418c306ac06,CONDOMINIUM,SINGLE
3212,307,12f6bb4b-3cb3-11ee-a415-1418c306ac06,HDB,MASTER
3213,308,12f6e251-3cb3-11ee-be96-1418c306ac06,LANDED,WHOLE_UNIT
3214,308,12f6e252-3cb3-11ee-808c-1418c306ac06,HDB,COMMON
3215,308,12f6e253-3cb3-11ee-a168-1418c306ac06,HDB,MASTER
3216,308,12f6e254-3cb3-11ee-908c-1418c306ac06,LANDED,WHOLE_UNIT
3217,308,12f6e255-3cb3-11ee-8837-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3218,308,12f6e256-3cb3-11ee-a3e4-1418c306ac06,LANDED,COMMON
3219,308,12f6e257-3cb3-11ee-acee-1418c306ac06,HDB,COMMON
3220,308,12f6e258-3cb3-11ee-9d6f-1418c306ac06,LANDED,MASTER
3221,308,12f6e259-3cb3-11ee-84a1-1418c306ac06,HDB,COMMON
3222,308,12f6e25a-3cb3-11ee-992a-1418c306ac06,CONDOMINIUM,SINGLE
3223,308,12f6e25b-3cb3-11ee-8491-1418c306ac06,HDB,SINGLE
3224,308,12f6e25c-3cb3-11ee-8ef3-1418c306ac06,CONDOMINIUM,COMMON
3225,308,12f6e25d-3cb3-11ee-ac79-1418c306ac06,HDB,MASTER
3226,309,12f7096e-3cb3-11ee-9e15-1418c306ac06,CONDOMINIUM,SINGLE
3227,309,12f7096f-3cb3-11ee-b5d2-1418c306ac06,CONDOMINIUM,SINGLE
3228,309,12f70970-3cb3-11ee-811d-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3229,309,12f70971-3cb3-11ee-b777-1418c306ac06,HDB,WHOLE_UNIT
3230,309,12f70972-3cb3-11ee-a216-1418c306ac06,CONDOMINIUM,MASTER
3231,309,12f70973-3cb3-11ee-b478-1418c306ac06,CONDOMINIUM,MASTER
3232,309,12f70974-3cb3-11ee-b106-1418c306ac06,CONDOMINIUM,SINGLE
3233,309,12f70975-3cb3-11ee-a650-1418c306ac06,CONDOMINIUM,MASTER
3234,310,12f73087-3cb3-11ee-aa73-1418c306ac06,HDB,WHOLE_UNIT
3235,310,12f73088-3cb3-11ee-a248-1418c306ac06,CONDOMINIUM,SINGLE
3236,310,12f73089-3cb3-11ee-b66e-1418c306ac06,HDB,SINGLE
3237,310,12f7308a-3cb3-11ee-b110-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3238,310,12f7308b-3cb3-11ee-92ce-1418c306ac06,HDB,MASTER
3239,310,12f7308c-3cb3-11ee-bb2e-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3240,311,12f7579f-3cb3-11ee-bab6-1418c306ac06,HDB,SINGLE
3241,311,12f757a0-3cb3-11ee-97b4-1418c306ac06,HDB,COMMON
3242,311,12f757a1-3cb3-11ee-b420-1418c306ac06,LANDED,SINGLE
3243,311,12f757a2-3cb3-11ee-9b4c-1418c306ac06,HDB,WHOLE_UNIT
3244,311,12f757a3-3cb3-11ee-902f-1418c306ac06,HDB,WHOLE_UNIT
3245,311,12f757a4-3cb3-11ee-9926-1418c306ac06,LANDED,WHOLE_UNIT
3246,311,12f757a5-3cb3-11ee-8454-1418c306ac06,LANDED,COMMON
3247,311,12f757a6-3cb3-11ee-99b0-1418c306ac06,LANDED,COMMON
3248,311,12f757a7-3cb3-11ee-b62f-1418c306ac06,CONDOMINIUM,MASTER
3249,311,12f757a8-3cb3-11ee-a596-1418c306ac06,HDB,SINGLE
3250,311,12f757a9-3cb3-11ee-ba5f-1418c306ac06,LANDED,WHOLE_UNIT
3251,311,12f757aa-3cb3-11ee-bb01-1418c306ac06,CONDOMINIUM,MASTER
3252,312,12f77eb9-3cb3-11ee-9c78-1418c306ac06,LANDED,WHOLE_UNIT
3253,312,12f77eba-3cb3-11ee-9cb5-1418c306ac06,HDB,COMMON
3254,312,12f77ebb-3cb3-11ee-abd8-1418c306ac06,HDB,MASTER
3255,312,12f77ebc-3cb3-11ee-b9a5-1418c306ac06,CONDOMINIUM,MASTER
3256,312,12f77ebd-3cb3-11ee-ac1b-1418c306ac06,HDB,WHOLE_UNIT
3257,312,12f77ebe-3cb3-11ee-935c-1418c306ac06,CONDOMINIUM,SINGLE
3258,313,12f77ebf-3cb3-11ee-8bd2-1418c306ac06,HDB,COMMON
3259,313,12f77ec0-3cb3-11ee-8e57-1418c306ac06,CONDOMINIUM,COMMON
3260,313,12f77ec1-3cb3-11ee-a27a-1418c306ac06,CONDOMINIUM,SINGLE
3261,313,12f77ec2-3cb3-11ee-9fd9-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3262,313,12f77ec3-3cb3-11ee-af42-1418c306ac06,CONDOMINIUM,MASTER
3263,313,12f77ec4-3cb3-11ee-bcb6-1418c306ac06,LANDED,COMMON
3264,314,12f7a5d2-3cb3-11ee-8030-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3265,315,12f7ccec-3cb3-11ee-8d61-1418c306ac06,LANDED,SINGLE
3266,315,12f7cced-3cb3-11ee-83cc-1418c306ac06,LANDED,SINGLE
3267,315,12f7ccee-3cb3-11ee-8614-1418c306ac06,HDB,SINGLE
3268,315,12f7ccef-3cb3-11ee-b394-1418c306ac06,LANDED,WHOLE_UNIT
3269,315,12f7ccf0-3cb3-11ee-85c8-1418c306ac06,HDB,MASTER
3270,315,12f7ccf1-3cb3-11ee-b034-1418c306ac06,LANDED,SINGLE
3271,315,12f7ccf2-3cb3-11ee-a79f-1418c306ac06,CONDOMINIUM,MASTER
3272,315,12f7e094-3cb3-11ee-994d-1418c306ac06,LANDED,COMMON
3273,315,12f7e095-3cb3-11ee-a7da-1418c306ac06,HDB,WHOLE_UNIT
3274,315,12f7e096-3cb3-11ee-aa8d-1418c306ac06,LANDED,WHOLE_UNIT
3275,315,12f7e097-3cb3-11ee-892e-1418c306ac06,HDB,COMMON
3276,315,12f7e098-3cb3-11ee-932e-1418c306ac06,LANDED,MASTER
3277,315,12f7e099-3cb3-11ee-a3cc-1418c306ac06,LANDED,WHOLE_UNIT
3278,315,12f7e09a-3cb3-11ee-9cfa-1418c306ac06,HDB,WHOLE_UNIT
3279,315,12f7e09b-3cb3-11ee-a5b3-1418c306ac06,HDB,SINGLE
3280,315,12f7e09c-3cb3-11ee-9338-1418c306ac06,CONDOMINIUM,MASTER
3281,315,12f7e09d-3cb3-11ee-af6c-1418c306ac06,HDB,SINGLE
3282,316,12f7f43a-3cb3-11ee-8211-1418c306ac06,LANDED,SINGLE
3283,316,12f7f43b-3cb3-11ee-956c-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3284,316,12f7f43c-3cb3-11ee-92e4-1418c306ac06,CONDOMINIUM,MASTER
3285,316,12f7f43d-3cb3-11ee-88a0-1418c306ac06,HDB,SINGLE
3286,316,12f7f43e-3cb3-11ee-b699-1418c306ac06,HDB,COMMON
3287,316,12f7f43f-3cb3-11ee-82ef-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3288,316,12f7f440-3cb3-11ee-b0ff-1418c306ac06,CONDOMINIUM,COMMON
3289,317,12f827f0-3cb3-11ee-8e1e-1418c306ac06,LANDED,MASTER
3290,317,12f827f1-3cb3-11ee-abc8-1418c306ac06,CONDOMINIUM,COMMON
3291,317,12f827f2-3cb3-11ee-a86c-1418c306ac06,CONDOMINIUM,COMMON
3292,317,12f827f3-3cb3-11ee-b88f-1418c306ac06,CONDOMINIUM,SINGLE
3293,317,12f827f4-3cb3-11ee-b704-1418c306ac06,LANDED,WHOLE_UNIT
3294,317,12f827f5-3cb3-11ee-ae7f-1418c306ac06,CONDOMINIUM,SINGLE
3295,317,12f827f6-3cb3-11ee-be03-1418c306ac06,LANDED,COMMON
3296,317,12f827f7-3cb3-11ee-9454-1418c306ac06,LANDED,WHOLE_UNIT
3297,317,12f827f8-3cb3-11ee-b874-1418c306ac06,CONDOMINIUM,MASTER
3298,317,12f827f9-3cb3-11ee-a21f-1418c306ac06,CONDOMINIUM,COMMON
3299,317,12f827fa-3cb3-11ee-8942-1418c306ac06,HDB,COMMON
3300,317,12f827fb-3cb3-11ee-9039-1418c306ac06,HDB,WHOLE_UNIT
3301,318,12f86990-3cb3-11ee-b104-1418c306ac06,LANDED,COMMON
3302,318,12f86991-3cb3-11ee-a76e-1418c306ac06,CONDOMINIUM,SINGLE
3303,318,12f86992-3cb3-11ee-a21b-1418c306ac06,LANDED,COMMON
3304,318,12f86993-3cb3-11ee-95be-1418c306ac06,CONDOMINIUM,COMMON
3305,318,12f86994-3cb3-11ee-942c-1418c306ac06,CONDOMINIUM,COMMON
3306,318,12f86995-3cb3-11ee-bdc9-1418c306ac06,HDB,COMMON
3307,318,12f8762c-3cb3-11ee-aba4-1418c306ac06,HDB,COMMON
3308,318,12f8762d-3cb3-11ee-a040-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3309,318,12f8762e-3cb3-11ee-b80d-1418c306ac06,LANDED,MASTER
3310,318,12f8762f-3cb3-11ee-9576-1418c306ac06,LANDED,COMMON
3311,318,12f87630-3cb3-11ee-94cd-1418c306ac06,HDB,MASTER
3312,318,12f87631-3cb3-11ee-9c79-1418c306ac06,LANDED,SINGLE
3313,318,12f87632-3cb3-11ee-a219-1418c306ac06,CONDOMINIUM,COMMON
3314,318,12f87633-3cb3-11ee-a73d-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3315,318,12f87634-3cb3-11ee-8b06-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3316,318,12f87635-3cb3-11ee-931d-1418c306ac06,HDB,SINGLE
3317,318,12f87636-3cb3-11ee-9568-1418c306ac06,HDB,COMMON
3318,319,12f89d40-3cb3-11ee-aa56-1418c306ac06,LANDED,SINGLE
3319,319,12f89d41-3cb3-11ee-b43f-1418c306ac06,LANDED,COMMON
3320,319,12f89d42-3cb3-11ee-a832-1418c306ac06,CONDOMINIUM,MASTER
3321,319,12f89d43-3cb3-11ee-b387-1418c306ac06,LANDED,WHOLE_UNIT
3322,320,12f8c45b-3cb3-11ee-abaa-1418c306ac06,HDB,MASTER
3323,320,12f8c45c-3cb3-11ee-af38-1418c306ac06,CONDOMINIUM,SINGLE
3324,320,12f8c45d-3cb3-11ee-8938-1418c306ac06,CONDOMINIUM,MASTER
3325,320,12f8c45e-3cb3-11ee-b6f1-1418c306ac06,CONDOMINIUM,COMMON
3326,320,12f8c45f-3cb3-11ee-a413-1418c306ac06,CONDOMINIUM,MASTER
3327,320,12f8c460-3cb3-11ee-aa89-1418c306ac06,LANDED,COMMON
3328,320,12f8c461-3cb3-11ee-8ef3-1418c306ac06,CONDOMINIUM,COMMON
3329,320,12f8c462-3cb3-11ee-b006-1418c306ac06,LANDED,WHOLE_UNIT
3330,320,12f8c463-3cb3-11ee-b4ad-1418c306ac06,LANDED,SINGLE
3331,320,12f8c464-3cb3-11ee-843a-1418c306ac06,HDB,SINGLE
3332,320,12f8c465-3cb3-11ee-be91-1418c306ac06,LANDED,COMMON
3333,320,12f8c466-3cb3-11ee-813c-1418c306ac06,HDB,WHOLE_UNIT
3334,320,12f8c467-3cb3-11ee-b343-1418c306ac06,HDB,MASTER
3335,320,12f8c468-3cb3-11ee-9f07-1418c306ac06,CONDOMINIUM,MASTER
3336,320,12f8c469-3cb3-11ee-9c9e-1418c306ac06,HDB,MASTER
3337,320,12f8c46a-3cb3-11ee-ac3e-1418c306ac06,HDB,WHOLE_UNIT
3338,321,12f8eb6e-3cb3-11ee-bc41-1418c306ac06,HDB,MASTER
3339,321,12f8eb6f-3cb3-11ee-b550-1418c306ac06,CONDOMINIUM,COMMON
3340,321,12f8eb70-3cb3-11ee-84b8-1418c306ac06,HDB,SINGLE
3341,321,12f8eb71-3cb3-11ee-9baa-1418c306ac06,LANDED,MASTER
3342,321,12f8eb72-3cb3-11ee-8c7e-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3343,321,12f8eb73-3cb3-11ee-8af3-1418c306ac06,CONDOMINIUM,MASTER
3344,321,12f8eb74-3cb3-11ee-a5ae-1418c306ac06,LANDED,MASTER
3345,321,12f8eb75-3cb3-11ee-b04d-1418c306ac06,HDB,WHOLE_UNIT
3346,321,12f8eb76-3cb3-11ee-a7c5-1418c306ac06,CONDOMINIUM,COMMON
3347,321,12f8eb77-3cb3-11ee-b2ea-1418c306ac06,HDB,WHOLE_UNIT
3348,321,12f8eb78-3cb3-11ee-a071-1418c306ac06,HDB,SINGLE
3349,321,12f8eb79-3cb3-11ee-9373-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3350,321,12f8eb7a-3cb3-11ee-8654-1418c306ac06,LANDED,COMMON
3351,321,12f8eb7b-3cb3-11ee-a1e8-1418c306ac06,LANDED,WHOLE_UNIT
3352,321,12f8eb7c-3cb3-11ee-a78d-1418c306ac06,HDB,WHOLE_UNIT
3353,321,12f8eb7d-3cb3-11ee-a93d-1418c306ac06,LANDED,WHOLE_UNIT
3354,321,12f8eb7e-3cb3-11ee-b698-1418c306ac06,CONDOMINIUM,COMMON
3355,322,12f91286-3cb3-11ee-bc56-1418c306ac06,HDB,SINGLE
3356,322,12f91287-3cb3-11ee-8b70-1418c306ac06,LANDED,COMMON
3357,322,12f91288-3cb3-11ee-b561-1418c306ac06,CONDOMINIUM,SINGLE
3358,322,12f91289-3cb3-11ee-a450-1418c306ac06,CONDOMINIUM,COMMON
3359,322,12f9128a-3cb3-11ee-9217-1418c306ac06,LANDED,MASTER
3360,322,12f9128b-3cb3-11ee-a6cd-1418c306ac06,LANDED,WHOLE_UNIT
3361,322,12f9128c-3cb3-11ee-942b-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3362,322,12f9128d-3cb3-11ee-8090-1418c306ac06,CONDOMINIUM,SINGLE
3363,322,12f9128e-3cb3-11ee-b2db-1418c306ac06,LANDED,WHOLE_UNIT
3364,322,12f9128f-3cb3-11ee-a2c6-1418c306ac06,LANDED,MASTER
3365,322,12f91290-3cb3-11ee-9cc4-1418c306ac06,HDB,COMMON
3366,322,12f939a3-3cb3-11ee-a28b-1418c306ac06,CONDOMINIUM,SINGLE
3367,322,12f939a4-3cb3-11ee-b93c-1418c306ac06,HDB,SINGLE
3368,322,12f939a5-3cb3-11ee-8fbd-1418c306ac06,CONDOMINIUM,MASTER
3369,322,12f939a6-3cb3-11ee-be77-1418c306ac06,LANDED,SINGLE
3370,323,12f939a7-3cb3-11ee-a976-1418c306ac06,LANDED,COMMON
3371,324,12f9746e-3cb3-11ee-9125-1418c306ac06,HDB,MASTER
3372,324,12f9746f-3cb3-11ee-9281-1418c306ac06,CONDOMINIUM,COMMON
3373,324,12f97470-3cb3-11ee-a78b-1418c306ac06,HDB,MASTER
3374,324,12f97471-3cb3-11ee-b9ef-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3375,324,12f97472-3cb3-11ee-8e94-1418c306ac06,HDB,MASTER
3376,324,12f97473-3cb3-11ee-8f0e-1418c306ac06,HDB,SINGLE
3377,324,12f97474-3cb3-11ee-bc42-1418c306ac06,CONDOMINIUM,COMMON
3378,324,12f98817-3cb3-11ee-9300-1418c306ac06,LANDED,WHOLE_UNIT
3379,324,12f98818-3cb3-11ee-801d-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3380,324,12f98819-3cb3-11ee-af50-1418c306ac06,CONDOMINIUM,MASTER
3381,325,12f9881a-3cb3-11ee-bb72-1418c306ac06,HDB,COMMON
3382,325,12f9881b-3cb3-11ee-ad49-1418c306ac06,HDB,SINGLE
3383,325,12f9881c-3cb3-11ee-89ad-1418c306ac06,LANDED,COMMON
3384,325,12f9881d-3cb3-11ee-bd88-1418c306ac06,HDB,SINGLE
3385,326,12f9b983-3cb3-11ee-98b0-1418c306ac06,HDB,WHOLE_UNIT
3386,326,12f9b984-3cb3-11ee-88fe-1418c306ac06,HDB,MASTER
3387,326,12f9b985-3cb3-11ee-99ef-1418c306ac06,HDB,SINGLE
3388,326,12f9b986-3cb3-11ee-bdb1-1418c306ac06,CONDOMINIUM,SINGLE
3389,327,12f9e09b-3cb3-11ee-9edc-1418c306ac06,HDB,COMMON
3390,327,12f9e09c-3cb3-11ee-90b7-1418c306ac06,CONDOMINIUM,MASTER
3391,327,12f9e09d-3cb3-11ee-9f24-1418c306ac06,CONDOMINIUM,MASTER
3392,327,12f9e09e-3cb3-11ee-9dc5-1418c306ac06,LANDED,MASTER
3393,327,12f9e09f-3cb3-11ee-9fa8-1418c306ac06,HDB,MASTER
3394,327,12f9e0a0-3cb3-11ee-9c13-1418c306ac06,CONDOMINIUM,COMMON
3395,327,12f9e0a1-3cb3-11ee-8924-1418c306ac06,LANDED,MASTER
3396,327,12f9e0a2-3cb3-11ee-a373-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3397,327,12f9e0a3-3cb3-11ee-b3c0-1418c306ac06,HDB,COMMON
3398,327,12f9e0a4-3cb3-11ee-be74-1418c306ac06,LANDED,WHOLE_UNIT
3399,327,12f9e0a5-3cb3-11ee-9bbe-1418c306ac06,CONDOMINIUM,MASTER
3400,327,12f9e0a6-3cb3-11ee-85ae-1418c306ac06,HDB,WHOLE_UNIT
3401,327,12f9e0a7-3cb3-11ee-b803-1418c306ac06,LANDED,WHOLE_UNIT
3402,328,12fa07bf-3cb3-11ee-a580-1418c306ac06,LANDED,WHOLE_UNIT
3403,328,12fa07c0-3cb3-11ee-a519-1418c306ac06,CONDOMINIUM,COMMON
3404,329,12fa2ed6-3cb3-11ee-99bf-1418c306ac06,CONDOMINIUM,SINGLE
3405,329,12fa2ed7-3cb3-11ee-b427-1418c306ac06,LANDED,SINGLE
3406,329,12fa2ed8-3cb3-11ee-bafb-1418c306ac06,HDB,COMMON
3407,329,12fa2ed9-3cb3-11ee-8c3c-1418c306ac06,CONDOMINIUM,COMMON
3408,329,12fa2eda-3cb3-11ee-9b28-1418c306ac06,HDB,WHOLE_UNIT
3409,329,12fa2edb-3cb3-11ee-8096-1418c306ac06,CONDOMINIUM,COMMON
3410,329,12fa2edc-3cb3-11ee-a6ec-1418c306ac06,CONDOMINIUM,MASTER
3411,329,12fa2edd-3cb3-11ee-91b4-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3412,329,12fa2ede-3cb3-11ee-9d79-1418c306ac06,HDB,MASTER
3413,329,12fa2edf-3cb3-11ee-bcfe-1418c306ac06,LANDED,SINGLE
3414,329,12fa2ee0-3cb3-11ee-9b5d-1418c306ac06,CONDOMINIUM,SINGLE
3415,329,12fa2ee1-3cb3-11ee-b224-1418c306ac06,CONDOMINIUM,SINGLE
3416,329,12fa2ee2-3cb3-11ee-b5a3-1418c306ac06,HDB,COMMON
3417,329,12fa2ee3-3cb3-11ee-b547-1418c306ac06,CONDOMINIUM,COMMON
3418,329,12fa2ee4-3cb3-11ee-a9fe-1418c306ac06,HDB,MASTER
3419,329,12fa2ee5-3cb3-11ee-a6b8-1418c306ac06,CONDOMINIUM,COMMON
3420,329,12fa2ee6-3cb3-11ee-9a07-1418c306ac06,CONDOMINIUM,COMMON
3421,329,12fa2ee7-3cb3-11ee-8758-1418c306ac06,LANDED,SINGLE
3422,330,12fa55f3-3cb3-11ee-87b0-1418c306ac06,LANDED,MASTER
3423,330,12fa55f4-3cb3-11ee-bfe4-1418c306ac06,CONDOMINIUM,SINGLE
3424,330,12fa55f5-3cb3-11ee-bbff-1418c306ac06,HDB,COMMON
3425,330,12fa55f6-3cb3-11ee-b3d7-1418c306ac06,HDB,WHOLE_UNIT
3426,330,12fa55f7-3cb3-11ee-b52d-1418c306ac06,CONDOMINIUM,MASTER
3427,330,12fa55f8-3cb3-11ee-9161-1418c306ac06,HDB,COMMON
3428,330,12fa55f9-3cb3-11ee-87e3-1418c306ac06,CONDOMINIUM,SINGLE
3429,330,12fa55fa-3cb3-11ee-b165-1418c306ac06,CONDOMINIUM,COMMON
3430,330,12fa55fb-3cb3-11ee-9fee-1418c306ac06,CONDOMINIUM,SINGLE
3431,330,12fa55fc-3cb3-11ee-9ed2-1418c306ac06,LANDED,COMMON
3432,330,12fa55fd-3cb3-11ee-a9f8-1418c306ac06,HDB,MASTER
3433,330,12fa55fe-3cb3-11ee-901f-1418c306ac06,LANDED,WHOLE_UNIT
3434,330,12fa55ff-3cb3-11ee-96f1-1418c306ac06,HDB,WHOLE_UNIT
3435,330,12fa5600-3cb3-11ee-ac53-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3436,330,12fa5601-3cb3-11ee-9de9-1418c306ac06,CONDOMINIUM,COMMON
3437,330,12fa5602-3cb3-11ee-9644-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3438,330,12fa5603-3cb3-11ee-8d6b-1418c306ac06,CONDOMINIUM,SINGLE
3439,330,12fa5604-3cb3-11ee-8394-1418c306ac06,HDB,COMMON
3440,331,12fa7d07-3cb3-11ee-9257-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3441,332,12faa421-3cb3-11ee-9302-1418c306ac06,LANDED,SINGLE
3442,332,12faa422-3cb3-11ee-aeac-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3443,332,12faa423-3cb3-11ee-bd34-1418c306ac06,CONDOMINIUM,SINGLE
3444,332,12faa424-3cb3-11ee-88fe-1418c306ac06,HDB,SINGLE
3445,332,12faa425-3cb3-11ee-ad08-1418c306ac06,LANDED,WHOLE_UNIT
3446,332,12faa426-3cb3-11ee-8305-1418c306ac06,LANDED,WHOLE_UNIT
3447,332,12faa427-3cb3-11ee-b65c-1418c306ac06,HDB,MASTER
3448,332,12faa428-3cb3-11ee-b70e-1418c306ac06,LANDED,MASTER
3449,332,12faa429-3cb3-11ee-be48-1418c306ac06,LANDED,COMMON
3450,332,12faa42a-3cb3-11ee-993d-1418c306ac06,CONDOMINIUM,SINGLE
3451,332,12faa42b-3cb3-11ee-b098-1418c306ac06,LANDED,WHOLE_UNIT
3452,332,12faa42c-3cb3-11ee-8697-1418c306ac06,CONDOMINIUM,SINGLE
3453,333,12fadee7-3cb3-11ee-90ad-1418c306ac06,HDB,MASTER
3454,333,12fadee8-3cb3-11ee-aa66-1418c306ac06,HDB,COMMON
3455,333,12fadee9-3cb3-11ee-8898-1418c306ac06,CONDOMINIUM,SINGLE
3456,333,12fadeea-3cb3-11ee-b8e9-1418c306ac06,HDB,SINGLE
3457,333,12fadeeb-3cb3-11ee-b88a-1418c306ac06,HDB,WHOLE_UNIT
3458,333,12fadeec-3cb3-11ee-b93c-1418c306ac06,HDB,WHOLE_UNIT
3459,333,12fadeed-3cb3-11ee-b5ee-1418c306ac06,LANDED,SINGLE
3460,333,12fadeee-3cb3-11ee-bb5d-1418c306ac06,HDB,SINGLE
3461,333,12fadeef-3cb3-11ee-ad2f-1418c306ac06,CONDOMINIUM,SINGLE
3462,333,12fadef0-3cb3-11ee-b841-1418c306ac06,CONDOMINIUM,MASTER
3463,333,12fadef1-3cb3-11ee-b5b3-1418c306ac06,HDB,WHOLE_UNIT
3464,333,12fadef2-3cb3-11ee-9d65-1418c306ac06,HDB,WHOLE_UNIT
3465,333,12fadef3-3cb3-11ee-8faf-1418c306ac06,LANDED,WHOLE_UNIT
3466,333,12fadef4-3cb3-11ee-ae74-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
3467,334,12fb061f-3cb3-11ee-8c9a-1418c306ac06,CONDOMINIUM,COMMON
3468,334,12fb0620-3cb3-11ee-a366-1418c306ac06,LANDED,COMMON
3469,334,12fb0621-3cb3-11ee-9df4-1418c306ac06,CONDOMINIUM,MASTER
3470,334,12fb0622-3cb3-11ee-b63d-1418c306ac06,CONDOMINIUM,SINGLE
3471,334,12fb0623-3cb3-11ee-8ccc-1418c306ac06,LANDED,COMMON
3472,335,12fb2ead-3cb3-11ee-8371-1418c306ac06,CONDOMINIUM,SINGLE
3473,335,12fb2eae-3cb3-11ee-b17b-1418c306ac06,LANDED,WHOLE_UNIT
3474,335,12fb2eaf-3cb3-11ee-9fc5-1418c306ac06,CONDOMINIUM,WHOLE_UNIT
